10000 1 -0.46039419363183453626
0.0001 -0.288844 -0.694113 0.293460
0.0001 -0.914838 -0.510093 0.540376
0.0001 -0.385752 -0.654451 0.531098
0.0001 -0.099810 -0.373850 0.681801
0.0001 -0.148974 -0.602936 0.141380
0.0001 -0.619835 -0.722112 0.513720
0.0001 -0.833415 -0.033740 0.791433
0.0001 -0.897657 -0.165953 0.293109
0.0001 -0.499385 -0.168037 0.573337
0.0001 -0.000634 -0.143769 0.212864
0.0001 -0.267497 -0.751829 0.479937
0.0001 -0.018019 -0.057160 0.987782
0.0001 -0.166648 -0.782887 0.088747
0.0001 -0.748497 -0.382827 0.475511
0.0001 -0.550147 -0.299966 0.683032
0.0001 -0.364947 -0.129814 0.590905
0.0001 -0.275806 -0.281769 0.694108
0.0001 -0.387216 -0.895714 0.460229
0.0001 -0.908415 -0.330563 0.313340
0.0001 -0.167564 -0.947535 0.997547
0.0001 -0.780437 -0.167820 0.982718
0.0001 -0.179855 -0.284217 0.953903
0.0001 -0.262522 -0.656518 0.909451
0.0001 -0.101603 -0.327898 0.580573
0.0001 -0.798365 -0.983860 0.730784
0.0001 -0.671370 -0.083127 0.844583
0.0001 -0.453644 -0.957590 0.864182
0.0001 -0.774131 -0.840400 0.518705
0.0001 -0.206472 -0.200703 0.984200
0.0001 -0.251908 -0.769870 0.340007
0.0001 -0.688759 -0.823133 0.612138
0.0001 -0.751680 -0.073158 0.272715
0.0001 -0.049623 -0.357348 0.487556
0.0001 -0.853289 -0.202219 0.365168
0.0001 -0.750648 -0.634130 0.280382
0.0001 -0.132415 -0.883583 0.454721
0.0001 -0.852899 -0.545271 0.496558
0.0001 -0.315656 -0.408886 0.119289
0.0001 -0.495802 -0.661761 0.995522
0.0001 -0.537086 -0.381944 0.977605
0.0001 -0.329183 -0.162312 0.454510
0.0001 -0.716411 -0.399625 0.819967
0.0001 -0.590941 -0.721268 0.777249
0.0001 -0.808686 -0.964840 0.532295
0.0001 -0.292759 -0.528679 0.543612
0.0001 -0.883051 -0.701571 0.300469
0.0001 -0.816853 -0.472930 0.191955
0.0001 -0.225391 -0.716865 0.898198
0.0001 -0.736172 -0.968995 0.960412
0.0001 -0.308799 -0.752921 0.584617
0.0001 -0.905741 -0.045562 0.721996
0.0001 -0.146870 -0.838519 0.816094
0.0001 -0.345954 -0.887417 0.072304
0.0001 -0.852946 -0.633533 0.194343
0.0001 -0.283593 -0.497103 0.200690
0.0001 -0.675453 -0.995161 0.091210
0.0001 -0.274780 -0.625355 0.141911
0.0001 -0.932138 -0.938277 0.170767
0.0001 -0.376735 -0.246450 0.022288
0.0001 -0.207049 -0.854038 0.523378
0.0001 -0.779726 -0.661873 0.841587
0.0001 -0.285824 -0.084428 0.333230
0.0001 -0.881384 -0.840308 0.697476
0.0001 -0.934634 -0.237705 0.404909
0.0001 -0.753033 -0.796985 0.736638
0.0001 -0.025779 -0.294197 0.032814
0.0001 -0.280651 -0.918258 0.665887
0.0001 -0.875358 -0.400182 0.949866
0.0001 -0.337762 -0.038553 0.511364
0.0001 -0.927917 -0.399878 0.018219
0.0001 -0.886055 -0.428433 0.415990
0.0001 -0.980646 -0.559475 0.083560
0.0001 -0.386779 -0.922338 0.436708
0.0001 -0.488288 -0.217409 0.734895
0.0001 -0.417041 -0.485280 0.202725
0.0001 -0.886243 -0.909863 0.005173
0.0001 -0.881571 -0.510603 0.967503
0.0001 -0.822255 -0.422203 0.592099
0.0001 -0.429859 -0.343999 0.685537
0.0001 -0.930048 -0.345017 0.701032
0.0001 -0.993820 -0.030848 0.908878
0.0001 -0.484447 -0.693909 0.299919
0.0001 -0.249363 -0.986688 0.719903
0.0001 -0.028473 -0.972711 0.527376
0.0001 -0.489839 -0.555968 0.053573
0.0001 -0.974789 -0.247767 0.659557
0.0001 -0.535121 -0.362408 0.773741
0.0001 -0.858603 -0.594012 0.873265
0.0001 -0.894461 -0.217734 0.432425
0.0001 -0.102712 -0.260048 0.921586
0.0001 -0.871804 -0.683321 0.557647
0.0001 -0.833857 -0.320453 0.054196
0.0001 -0.354309 -0.552184 0.138576
0.0001 -0.269830 -0.154352 0.335993
0.0001 -0.034385 -0.374524 0.874625
0.0001 -0.661691 -0.724730 0.955115
0.0001 -0.269321 -0.280535 0.559513
0.0001 -0.574445 -0.872375 0.540045
0.0001 -0.808651 -0.270277 0.405053
0.0001 -0.489221 -0.621248 0.684458
0.0001 -0.982229 -0.384214 0.602742
0.0001 -0.411771 -0.634315 0.293068
0.0001 -0.049586 -0.729402 0.381089
0.0001 -0.317775 -0.331692 0.916027
0.0001 -0.842724 -0.656644 0.974795
0.0001 -0.230690 -0.410300 0.995968
0.0001 -0.416906 -0.345037 0.497063
0.0001 -0.284883 -0.989802 0.522369
0.0001 -0.948719 -0.286413 0.246006
0.0001 -0.731791 -0.878797 0.879778
0.0001 -0.320158 -0.462885 0.012537
0.0001 -0.432422 -0.317333 0.569663
0.0001 -0.611197 -0.238025 0.065955
0.0001 -0.505527 -0.862327 0.816757
0.0001 -0.384268 -0.113245 0.806741
0.0001 -0.201137 -0.875158 0.222518
0.0001 -0.442953 -0.542983 0.102608
0.0001 -0.513877 -0.882974 0.300723
0.0001 -0.894158 -0.503576 0.787791
0.0001 -0.040688 -0.569408 0.022909
0.0001 -0.764443 -0.946147 0.684474
0.0001 -0.047793 -0.469949 0.929921
0.0001 -0.231974 -0.407908 0.047060
0.0001 -0.038910 -0.949123 0.212681
0.0001 -0.235538 -0.809308 0.947238
0.0001 -0.775932 -0.644979 0.806483
0.0001 -0.487221 -0.333393 0.808403
0.0001 -0.546265 -0.909361 0.910224
0.0001 -0.981010 -0.981744 0.157036
0.0001 -0.600251 -0.562623 0.145662
0.0001 -0.689072 -0.575901 0.307642
0.0001 -0.831970 -0.879062 0.296343
0.0001 -0.769015 -0.068765 0.715798
0.0001 -0.269284 -0.401976 0.099088
0.0001 -0.905756 -0.489838 0.995675
0.0001 -0.079714 -0.367817 0.939392
0.0001 -0.918865 -0.217711 0.924627
0.0001 -0.408680 -0.448275 0.507291
0.0001 -0.775515 -0.248250 0.248575
0.0001 -0.227538 -0.639843 0.633220
0.0001 -0.859248 -0.337269 0.047333
0.0001 -0.657504 -0.503650 0.567635
0.0001 -0.568072 -0.011838 0.677065
0.0001 -0.012830 -0.016083 0.896859
0.0001 -0.766010 -0.774878 0.139974
0.0001 -0.052094 -0.485281 0.340942
0.0001 -0.510537 -0.504681 0.881128
0.0001 -0.143342 -0.858172 0.439002
0.0001 -0.376286 -0.200559 0.465453
0.0001 -0.407363 -0.546402 0.847331
0.0001 -0.721544 -0.305874 0.714211
0.0001 -0.160161 -0.094144 0.452955
0.0001 -0.724434 -0.324348 0.082469
0.0001 -0.995684 -0.950929 0.853433
0.0001 -0.548182 -0.502572 0.533842
0.0001 -0.528515 -0.887045 0.419983
0.0001 -0.024682 -0.563167 0.809130
0.0001 -0.135759 -0.628846 0.495934
0.0001 -0.591752 -0.371181 0.795078
0.0001 -0.625232 -0.359317 0.004644
0.0001 -0.171142 -0.087001 0.507800
0.0001 -0.243039 -0.014513 0.536637
0.0001 -0.067685 -0.989158 0.693317
0.0001 -0.500150 -0.198535 0.140423
0.0001 -0.499400 -0.356920 0.883748
0.0001 -0.941172 -0.558374 0.261159
0.0001 -0.854098 -0.205799 0.435819
0.0001 -0.908530 -0.960156 0.583533
0.0001 -0.836147 -0.175333 0.789011
0.0001 -0.652176 -0.747229 0.367152
0.0001 -0.897150 -0.172824 0.152087
0.0001 -0.686765 -0.202558 0.386710
0.0001 -0.348841 -0.497731 0.084220
0.0001 -0.953180 -0.532521 0.908521
0.0001 -0.019264 -0.960337 0.843922
0.0001 -0.785204 -0.854330 0.431195
0.0001 -0.051242 -0.056996 0.120734
0.0001 -0.248499 -0.481133 0.331805
0.0001 -0.512290 -0.695731 0.822459
0.0001 -0.256083 -0.801114 0.195849
0.0001 -0.447342 -0.683762 0.930953
0.0001 -0.642784 -0.729283 0.077630
0.0001 -0.093063 -0.690213 0.413375
0.0001 -0.079636 -0.669135 0.033444
0.0001 -0.113291 -0.554895 0.643884
0.0001 -0.314003 -0.525109 0.253808
0.0001 -0.380842 -0.729156 0.153610
0.0001 -0.129500 -0.920396 0.903897
0.0001 -0.788904 -0.666227 0.126657
0.0001 -0.159653 -0.713097 0.042540
0.0001 -0.023855 -0.540014 0.384038
0.0001 -0.938085 -0.231881 0.789383
0.0001 -0.117403 -0.946724 0.325998
0.0001 -0.727152 -0.258024 0.016090
0.0001 -0.128544 -0.465630 0.416813
0.0001 -0.256692 -0.294300 0.009957
0.0001 -0.460977 -0.752688 0.893759
0.0001 -0.217336 -0.937822 0.661166
0.0001 -0.161494 -0.307609 0.178251
0.0001 -0.467670 -0.934045 0.171702
0.0001 -0.368723 -0.359506 0.828926
0.0001 -0.046128 -0.212723 0.185353
0.0001 -0.564671 -0.461245 0.640896
0.0001 -0.225935 -0.709883 0.651541
0.0001 -0.670152 -0.233095 0.109759
0.0001 -0.556451 -0.158231 0.117575
0.0001 -0.443725 -0.565839 0.955747
0.0001 -0.279996 -0.549071 0.104648
0.0001 -0.031518 -0.452067 0.482108
0.0001 -0.088100 -0.888312 0.072881
0.0001 -0.443407 -0.414156 0.123523
0.0001 -0.104061 -0.602817 0.181216
0.0001 -0.649351 -0.293629 0.818571
0.0001 -0.959322 -0.004863 0.651590
0.0001 -0.506690 -0.190308 0.147382
0.0001 -0.921550 -0.461267 0.254779
0.0001 -0.335693 -0.030476 0.990067
0.0001 -0.310254 -0.342414 0.376083
0.0001 -0.514826 -0.955332 0.249850
0.0001 -0.366429 -0.502022 0.540343
0.0001 -0.712722 -0.647293 0.881748
0.0001 -0.608950 -0.815297 0.183325
0.0001 -0.880749 -0.818464 0.030736
0.0001 -0.054293 -0.741096 0.047003
0.0001 -0.515388 -0.626767 0.694842
0.0001 -0.888828 -0.694065 0.041128
0.0001 -0.607526 -0.605093 0.357698
0.0001 -0.996624 -0.315460 0.385981
0.0001 -0.805242 -0.257933 0.570527
0.0001 -0.449484 -0.400706 0.627030
0.0001 -0.806228 -0.243016 0.764864
0.0001 -0.028125 -0.350784 0.298986
0.0001 -0.432759 -0.699322 0.992391
0.0001 -0.853729 -0.196849 0.912985
0.0001 -0.543906 -0.961834 0.736251
0.0001 -0.888379 -0.105014 0.339571
0.0001 -0.074676 -0.111217 0.750594
0.0001 -0.425463 -0.255704 0.389179
0.0001 -0.944855 -0.252225 0.826666
0.0001 -0.303809 -0.667504 0.380871
0.0001 -0.044701 -0.760423 0.680296
0.0001 -0.688362 -0.859052 0.115918
0.0001 -0.310611 -0.908976 0.353732
0.0001 -0.448169 -0.744268 0.153993
0.0001 -0.139575 -0.348291 0.221922
0.0001 -0.173587 -0.524055 0.631110
0.0001 -0.967598 -0.885171 0.468600
0.0001 -0.760948 -0.704698 0.844345
0.0001 -0.030843 -0.834959 0.587787
0.0001 -0.499551 -0.022551 0.043724
0.0001 -0.129962 -0.338689 0.410758
0.0001 -0.661283 -0.694819 0.574841
0.0001 -0.096170 -0.217708 0.460305
0.0001 -0.805583 -0.927337 0.431420
0.0001 -0.329773 -0.247725 0.152210
0.0001 -0.164302 -0.658731 0.527678
0.0001 -0.939599 -0.170414 0.161935
0.0001 -0.694001 -0.379690 0.103280
0.0001 -0.204834 -0.902316 0.157792
0.0001 -0.728755 -0.371158 0.302326
0.0001 -0.929006 -0.274677 0.881088
0.0001 -0.047976 -0.312665 0.395358
0.0001 -0.394112 -0.654488 0.495332
0.0001 -0.348706 -0.863197 0.256357
0.0001 -0.255088 -0.944136 0.111052
0.0001 -0.739383 -0.782972 0.156604
0.0001 -0.732466 -0.093589 0.307213
0.0001 -0.627078 -0.109758 0.002716
0.0001 -0.709031 -0.296074 0.406866
0.0001 -0.160004 -0.927314 0.174955
0.0001 -0.006117 -0.003881 0.558588
0.0001 -0.143869 -0.698189 0.726026
0.0001 -0.514907 -0.291733 0.893252
0.0001 -0.628297 -0.057850 0.119470
0.0001 -0.258176 -0.915370 0.386387
0.0001 -0.650387 -0.333354 0.314420
0.0001 -0.186062 -0.968691 0.159141
0.0001 -0.200894 -0.504142 0.334853
0.0001 -0.711048 -0.804155 0.753901
0.0001 -0.945264 -0.198404 0.279538
0.0001 -0.205606 -0.065325 0.068351
0.0001 -0.918807 -0.628309 0.243961
0.0001 -0.758881 -0.568625 0.628366
0.0001 -0.481789 -0.533346 0.940400
0.0001 -0.366368 -0.891602 0.906639
0.0001 -0.297878 -0.312011 0.617831
0.0001 -0.419567 -0.976575 0.759386
0.0001 -0.135420 -0.106815 0.973991
0.0001 -0.394498 -0.379341 0.838488
0.0001 -0.289499 -0.684002 0.254021
0.0001 -0.006488 -0.348071 0.820751
0.0001 -0.343483 -0.773805 0.462847
0.0001 -0.760773 -0.854277 0.596067
0.0001 -0.364354 -0.666225 0.958579
0.0001 -0.067854 -0.807604 0.637484
0.0001 -0.954199 -0.792952 0.002461
0.0001 -0.010270 -0.271521 0.633609
0.0001 -0.683129 -0.260943 0.951961
0.0001 -0.172522 -0.073200 0.236012
0.0001 -0.103426 -0.286642 0.879183
0.0001 -0.301512 -0.462309 0.771584
0.0001 -0.745619 -0.211707 0.676388
0.0001 -0.978743 -0.894202 0.004075
0.0001 -0.891547 -0.578882 0.341235
0.0001 -0.879967 -0.283648 0.556339
0.0001 -0.517341 -0.390178 0.106654
0.0001 -0.939027 -0.364883 0.298302
0.0001 -0.861832 -0.241066 0.124341
0.0001 -0.070790 -0.391575 0.282560
0.0001 -0.258719 -0.861203 0.929570
0.0001 -0.605895 -0.136652 0.503136
0.0001 -0.648722 -0.419548 0.937106
0.0001 -0.377903 -0.114011 0.739597
0.0001 -0.900938 -0.664588 0.014426
0.0001 -0.204834 -0.689759 0.630852
0.0001 -0.739150 -0.952388 0.354246
0.0001 -0.478441 -0.291351 0.777410
0.0001 -0.943595 -0.926249 0.485508
0.0001 -0.500417 -0.192177 0.164462
0.0001 -0.858947 -0.476510 0.222251
0.0001 -0.987655 -0.530100 0.366648
0.0001 -0.682987 -0.218513 0.612301
0.0001 -0.843937 -0.091183 0.468829
0.0001 -0.880314 -0.418271 0.649684
0.0001 -0.703488 -0.115279 0.402601
0.0001 -0.084383 -0.040837 0.022893
0.0001 -0.169092 -0.882690 0.277233
0.0001 -0.542615 -0.110201 0.184828
0.0001 -0.334638 -0.094558 0.981246
0.0001 -0.495013 -0.106092 0.343708
0.0001 -0.082718 -0.199198 0.735557
0.0001 -0.735191 -0.539904 0.976694
0.0001 -0.411672 -0.743804 0.673791
0.0001 -0.456780 -0.958177 0.435028
0.0001 -0.922553 -0.756300 0.274311
0.0001 -0.498974 -0.554642 0.528111
0.0001 -0.255404 -0.943260 0.044188
0.0001 -0.277093 -0.966042 0.335340
0.0001 -0.549156 -0.511983 0.055692
0.0001 -0.125341 -0.734667 0.726967
0.0001 -0.505238 -0.538844 0.994278
0.0001 -0.337236 -0.201268 0.517206
0.0001 -0.325305 -0.891239 0.065038
0.0001 -0.127621 -0.827383 0.889457
0.0001 -0.163352 -0.151537 0.432639
0.0001 -0.119538 -0.882169 0.245177
0.0001 -0.408594 -0.317675 0.003985
0.0001 -0.519085 -0.866355 0.011496
0.0001 -0.868858 -0.366124 0.888687
0.0001 -0.271855 -0.827184 0.628330
0.0001 -0.711571 -0.484008 0.416517
0.0001 -0.781365 -0.263217 0.312255
0.0001 -0.141108 -0.092585 0.742080
0.0001 -0.700083 -0.248162 0.790803
0.0001 -0.199417 -0.896516 0.413471
0.0001 -0.608848 -0.706936 0.629335
0.0001 -0.890216 -0.622916 0.307288
0.0001 -0.821191 -0.515147 0.980196
0.0001 -0.519367 -0.310406 0.293117
0.0001 -0.590133 -0.294190 0.359636
0.0001 -0.747957 -0.118478 0.895244
0.0001 -0.842240 -0.979173 0.575081
0.0001 -0.629355 -0.935362 0.598062
0.0001 -0.088254 -0.649763 0.769334
0.0001 -0.288312 -0.136422 0.764599
0.0001 -0.797589 -0.622186 0.469165
0.0001 -0.104428 -0.633617 0.738862
0.0001 -0.772946 -0.263004 0.699538
0.0001 -0.116020 -0.659962 0.422144
0.0001 -0.599780 -0.378976 0.248259
0.0001 -0.081892 -0.965385 0.092832
0.0001 -0.361379 -0.818666 0.438468
0.0001 -0.397217 -0.854441 0.136915
0.0001 -0.674796 -0.906124 0.150371
0.0001 -0.382010 -0.360804 0.584358
0.0001 -0.720574 -0.381633 0.480112
0.0001 -0.442124 -0.141270 0.122022
0.0001 -0.015822 -0.490923 0.586503
0.0001 -0.531856 -0.301816 0.305033
0.0001 -0.806070 -0.233326 0.095605
0.0001 -0.121684 -0.258622 0.269603
0.0001 -0.313017 -0.430117 0.956682
0.0001 -0.792285 -0.478810 0.445235
0.0001 -0.257539 -0.743195 0.394780
0.0001 -0.142029 -0.133032 0.514355
0.0001 -0.229681 -0.784013 0.021512
0.0001 -0.100449 -0.193450 0.040584
0.0001 -0.225115 -0.877582 0.754594
0.0001 -0.674267 -0.827957 0.583979
0.0001 -0.340333 -0.041524 0.855686
0.0001 -0.160959 -0.918358 0.360242
0.0001 -0.978568 -0.756787 0.441609
0.0001 -0.925220 -0.180200 0.703299
0.0001 -0.824357 -0.983105 0.861191
0.0001 -0.289917 -0.716608 0.739576
0.0001 -0.454064 -0.899448 0.642602
0.0001 -0.561886 -0.001934 0.909313
0.0001 -0.805033 -0.149602 0.643538
0.0001 -0.390454 -0.688691 0.974457
0.0001 -0.044168 -0.391067 0.677858
0.0001 -0.893767 -0.917484 0.363196
0.0001 -0.761368 -0.153086 0.563694
0.0001 -0.246423 -0.911582 0.508720
0.0001 -0.704656 -0.384015 0.896242
0.0001 -0.545834 -0.760573 0.925893
0.0001 -0.952235 -0.506381 0.523884
0.0001 -0.373614 -0.821846 0.828864
0.0001 -0.977769 -0.269216 0.973691
0.0001 -0.592691 -0.291786 0.106255
0.0001 -0.955384 -0.712252 0.680667
0.0001 -0.309896 -0.841538 0.705885
0.0001 -0.411301 -0.023928 0.175421
0.0001 -0.860244 -0.736508 0.197819
0.0001 -0.032270 -0.491388 0.376775
0.0001 -0.124056 -0.030421 0.682316
0.0001 -0.936792 -0.885750 0.647369
0.0001 -0.365881 -0.172179 0.534786
0.0001 -0.507091 -0.412998 0.770445
0.0001 -0.823230 -0.123403 0.472578
0.0001 -0.304030 -0.992522 0.298939
0.0001 -0.090913 -0.290735 0.950572
0.0001 -0.674927 -0.394047 0.990996
0.0001 -0.263748 -0.383782 0.092190
0.0001 -0.371856 -0.377200 0.963196
0.0001 -0.726386 -0.822239 0.017966
0.0001 -0.423713 -0.010445 0.103478
0.0001 -0.366139 -0.620956 0.550973
0.0001 -0.709632 -0.837885 0.699824
0.0001 -0.764839 -0.229031 0.809324
0.0001 -0.412199 -0.499633 0.052264
0.0001 -0.929507 -0.619450 0.348053
0.0001 -0.385934 -0.159810 0.700306
0.0001 -0.738381 -0.548596 0.367435
0.0001 -0.484014 -0.888436 0.347745
0.0001 -0.988174 -0.126925 0.680910
0.0001 -0.068487 -0.755829 0.123308
0.0001 -0.862595 -0.446926 0.654379
0.0001 -0.264833 -0.158144 0.000469
0.0001 -0.428419 -0.806615 0.451974
0.0001 -0.260041 -0.229095 0.670886
0.0001 -0.909203 -0.522046 0.939810
0.0001 -0.554492 -0.697080 0.812647
0.0001 -0.778379 -0.409569 0.377495
0.0001 -0.747799 -0.654059 0.290457
0.0001 -0.884830 -0.297281 0.347985
0.0001 -0.985315 -0.063620 0.242463
0.0001 -0.079711 -0.082098 0.214234
0.0001 -0.508394 -0.016290 0.724513
0.0001 -0.391317 -0.157874 0.681286
0.0001 -0.232548 -0.002240 0.328197
0.0001 -0.767378 -0.171441 0.313263
0.0001 -0.013236 -0.824273 0.608588
0.0001 -0.196342 -0.889901 0.031825
0.0001 -0.950458 -0.725247 0.510888
0.0001 -0.391124 -0.466590 0.238550
0.0001 -0.612828 -0.298649 0.502866
0.0001 -0.383186 -0.592342 0.791553
0.0001 -0.035925 -0.361637 0.122189
0.0001 -0.206232 -0.421759 0.488826
0.0001 -0.097916 -0.565694 0.694805
0.0001 -0.517969 -0.589707 0.439902
0.0001 -0.392975 -0.447742 0.932568
0.0001 -0.021863 -0.673303 0.529334
0.0001 -0.081916 -0.236321 0.049010
0.0001 -0.245451 -0.663549 0.048864
0.0001 -0.256589 -0.802882 0.645282
0.0001 -0.762680 -0.118200 0.161034
0.0001 -0.766599 -0.999377 0.167576
0.0001 -0.601276 -0.023353 0.388386
0.0001 -0.204923 -0.130170 0.084932
0.0001 -0.098117 -0.839733 0.093547
0.0001 -0.334141 -0.794422 0.838604
0.0001 -0.960202 -0.081332 0.461727
0.0001 -0.879140 -0.472096 0.813614
0.0001 -0.690102 -0.073246 0.901442
0.0001 -0.115795 -0.083771 0.330991
0.0001 -0.793670 -0.273418 0.148802
0.0001 -0.303117 -0.962270 0.988214
0.0001 -0.457616 -0.356502 0.334871
0.0001 -0.580372 -0.010293 0.248930
0.0001 -0.305830 -0.441020 0.946150
0.0001 -0.944949 -0.502283 0.857031
0.0001 -0.061699 -0.663497 0.121521
0.0001 -0.845628 -0.121323 0.372898
0.0001 -0.603612 -0.119271 0.955169
0.0001 -0.491886 -0.097254 0.247208
0.0001 -0.947881 -0.011067 0.226507
0.0001 -0.154245 -0.560668 0.970823
0.0001 -0.030151 -0.646524 0.769647
0.0001 -0.195467 -0.409582 0.066324
0.0001 -0.019156 -0.206570 0.861531
0.0001 -0.379080 -0.791961 0.943200
0.0001 -0.137610 -0.938624 0.839764
0.0001 -0.854449 -0.964299 0.118155
0.0001 -0.767378 -0.092807 0.785254
0.0001 -0.336610 -0.321480 0.080051
0.0001 -0.713939 -0.256711 0.719739
0.0001 -0.141070 -0.864999 0.983204
0.0001 -0.357145 -0.514420 0.813154
0.0001 -0.106127 -0.199367 0.690088
0.0001 -0.554775 -0.019994 0.686345
0.0001 -0.488282 -0.466614 0.204753
0.0001 -0.316090 -0.160933 0.569605
0.0001 -0.600652 -0.419317 0.766116
0.0001 -0.531799 -0.463594 0.074798
0.0001 -0.704880 -0.143754 0.253762
0.0001 -0.254020 -0.768549 0.943920
0.0001 -0.972298 -0.016407 0.434301
0.0001 -0.145879 -0.484624 0.754574
0.0001 -0.718416 -0.546731 0.909230
0.0001 -0.883516 -0.024040 0.516878
0.0001 -0.801926 -0.132815 0.119642
0.0001 -0.314679 -0.403429 0.501968
0.0001 -0.325008 -0.025717 0.796261
0.0001 -0.636775 -0.672410 0.781912
0.0001 -0.855255 -0.243594 0.704008
0.0001 -0.201629 -0.305353 0.015766
0.0001 -0.532264 -0.262551 0.053578
0.0001 -0.840227 -0.635954 0.348917
0.0001 -0.565991 -0.220316 0.350255
0.0001 -0.608267 -0.726714 0.392862
0.0001 -0.244765 -0.174665 0.736962
0.0001 -0.692741 -0.821916 0.798936
0.0001 -0.121746 -0.389796 0.650321
0.0001 -0.743267 -0.869690 0.910058
0.0001 -0.475440 -0.476589 0.658870
0.0001 -0.962017 -0.998948 0.298261
0.0001 -0.084836 -0.956198 0.104230
0.0001 -0.121816 -0.086208 0.428487
0.0001 -0.304003 -0.647017 0.333052
0.0001 -0.770899 -0.925031 0.359736
0.0001 -0.208811 -0.195934 0.293312
0.0001 -0.413465 -0.773504 0.840416
0.0001 -0.528400 -0.536288 0.099287
0.0001 -0.680279 -0.483937 0.229857
0.0001 -0.888951 -0.456244 0.776703
0.0001 -0.021249 -0.918811 0.602351
0.0001 -0.309811 -0.942959 0.908728
0.0001 -0.265073 -0.739487 0.999353
0.0001 -0.757029 -0.559016 0.682131
0.0001 -0.095739 -0.013698 0.476263
0.0001 -0.726406 -0.152851 0.970962
0.0001 -0.115790 -0.907594 0.733302
0.0001 -0.384953 -0.694672 0.812872
0.0001 -0.223067 -0.977938 0.359041
0.0001 -0.889859 -0.864938 0.425183
0.0001 -0.157889 -0.125920 0.035352
0.0001 -0.201005 -0.093157 0.058867
0.0001 -0.818653 -0.114613 0.880574
0.0001 -0.934124 -0.850566 0.475502
0.0001 -0.519975 -0.583134 0.916477
0.0001 -0.894298 -0.278894 0.015741
0.0001 -0.875093 -0.991210 0.981292
0.0001 -0.467775 -0.733443 0.031878
0.0001 -0.271460 -0.432253 0.012004
0.0001 -0.357259 -0.847034 0.035223
0.0001 -0.059906 -0.814966 0.302663
0.0001 -0.078539 -0.947001 0.516805
0.0001 -0.848812 -0.302305 0.065666
0.0001 -0.835734 -0.099120 0.492017
0.0001 -0.326011 -0.409419 0.092030
0.0001 -0.555431 -0.405641 0.979032
0.0001 -0.901977 -0.577577 0.265538
0.0001 -0.185500 -0.838582 0.187710
0.0001 -0.874395 -0.916452 0.673763
0.0001 -0.634510 -0.042279 0.234762
0.0001 -0.621357 -0.096223 0.923136
0.0001 -0.948405 -0.455539 0.112154
0.0001 -0.846041 -0.158956 0.342015
0.0001 -0.266700 -0.061316 0.845558
0.0001 -0.799010 -0.600167 0.142687
0.0001 -0.526239 -0.466742 0.848137
0.0001 -0.812010 -0.692760 0.039658
0.0001 -0.790930 -0.826463 0.752786
0.0001 -0.273629 -0.880254 0.593765
0.0001 -0.328285 -0.431858 0.593643
0.0001 -0.463452 -0.187936 0.179222
0.0001 -0.878530 -0.405737 0.429106
0.0001 -0.131626 -0.711873 0.373576
0.0001 -0.311997 -0.521339 0.376018
0.0001 -0.143154 -0.192846 0.079749
0.0001 -0.126777 -0.159564 0.476600
0.0001 -0.271861 -0.198881 0.613194
0.0001 -0.150421 -0.922123 0.876506
0.0001 -0.909759 -0.126703 0.599441
0.0001 -0.270942 -0.488295 0.102966
0.0001 -0.170736 -0.772875 0.235432
0.0001 -0.138140 -0.911206 0.098525
0.0001 -0.078750 -0.927979 0.617305
0.0001 -0.440057 -0.064711 0.347130
0.0001 -0.349390 -0.177520 0.205231
0.0001 -0.548462 -0.404452 0.049740
0.0001 -0.885434 -0.096676 0.210690
0.0001 -0.945247 -0.983742 0.286357
0.0001 -0.449164 -0.571373 0.959367
0.0001 -0.630108 -0.868846 0.146292
0.0001 -0.490836 -0.334379 0.623690
0.0001 -0.630523 -0.688423 0.725026
0.0001 -0.768968 -0.482491 0.627668
0.0001 -0.087061 -0.122323 0.106354
0.0001 -0.028391 -0.343071 0.424255
0.0001 -0.712040 -0.944333 0.747828
0.0001 -0.484095 -0.479686 0.177627
0.0001 -0.713157 -0.744515 0.452118
0.0001 -0.389545 -0.799008 0.763720
0.0001 -0.695303 -0.327016 0.195994
0.0001 -0.759930 -0.943700 0.763527
0.0001 -0.291232 -0.209309 0.747254
0.0001 -0.130350 -0.718007 0.927195
0.0001 -0.217910 -0.594242 0.161521
0.0001 -0.689105 -0.319018 0.365150
0.0001 -0.079035 -0.982765 0.405265
0.0001 -0.599099 -0.830420 0.143268
0.0001 -0.371058 -0.710929 0.377283
0.0001 -0.067267 -0.098028 0.153650
0.0001 -0.084615 -0.976487 0.565697
0.0001 -0.822869 -0.188401 0.940410
0.0001 -0.592755 -0.437227 0.662759
0.0001 -0.735307 -0.943196 0.235876
0.0001 -0.680731 -0.519167 0.875712
0.0001 -0.317859 -0.156635 0.921729
0.0001 -0.513384 -0.558597 0.499644
0.0001 -0.826134 -0.399953 0.932932
0.0001 -0.101344 -0.045620 0.718130
0.0001 -0.558685 -0.298776 0.254782
0.0001 -0.912830 -0.609331 0.648274
0.0001 -0.010344 -0.430826 0.793595
0.0001 -0.249736 -0.339407 0.837124
0.0001 -0.909952 -0.318823 0.897726
0.0001 -0.854449 -0.558090 0.852061
0.0001 -0.434062 -0.637541 0.278849
0.0001 -0.580447 -0.662577 0.089697
0.0001 -0.181940 -0.130907 0.653326
0.0001 -0.487672 -0.555519 0.576527
0.0001 -0.390886 -0.772565 0.038533
