100000 1 -0.462245
1e-05 -0.207394 -0.665985 0.558630
1e-05 -0.630006 -0.348019 0.157684
1e-05 -0.239538 -0.969695 0.496547
1e-05 -0.225176 -0.025493 0.790916
1e-05 -0.797408 -0.590739 0.535388
1e-05 -0.589276 -0.755895 0.662217
1e-05 -0.369786 -0.990304 0.593405
1e-05 -0.828969 -0.714120 0.239258
1e-05 -0.905872 -0.426162 0.798601
1e-05 -0.540245 -0.390399 0.639036
1e-05 -0.611547 -0.655397 0.740697
1e-05 -0.605972 -0.615223 0.843943
1e-05 -0.472038 -0.031353 0.305998
1e-05 -0.684224 -0.231465 0.962532
1e-05 -0.577905 -0.732113 0.800978
1e-05 -0.645034 -0.235975 0.579155
1e-05 -0.768340 -0.037713 0.646079
1e-05 -0.198515 -0.914124 0.555440
1e-05 -0.064419 -0.112830 0.163726
1e-05 -0.920688 -0.366635 0.264844
1e-05 -0.726127 -0.423775 0.350646
1e-05 -0.364168 -0.904108 0.826931
1e-05 -0.517647 -0.985525 0.759769
1e-05 -0.368168 -0.605829 0.776785
1e-05 -0.230319 -0.728239 0.409648
1e-05 -0.588928 -0.470852 0.706852
1e-05 -0.930126 -0.985225 0.299747
1e-05 -0.882305 -0.547760 0.428482
1e-05 -0.302592 -0.929206 0.519061
1e-05 -0.764525 -0.055723 0.731073
1e-05 -0.356135 -0.756004 0.299193
1e-05 -0.960693 -0.858902 0.270642
1e-05 -0.911700 -0.533763 0.555320
1e-05 -0.119575 -0.764535 0.503653
1e-05 -0.529494 -0.275451 0.468253
1e-05 -0.528494 -0.548164 0.053324
1e-05 -0.955640 -0.589069 0.420835
1e-05 -0.428095 -0.011875 0.984257
1e-05 -0.858566 -0.617008 0.384692
1e-05 -0.290025 -0.944160 0.680064
1e-05 -0.308356 -0.718733 0.432858
1e-05 -0.755449 -0.664061 0.402250
1e-05 -0.670124 -0.336230 0.704482
1e-05 -0.736286 -0.396070 0.429508
1e-05 -0.439153 -0.204307 0.905084
1e-05 -0.022916 -0.872364 0.462222
1e-05 -0.414133 -0.596545 0.891821
1e-05 -0.846717 -0.350862 0.186132
1e-05 -0.474676 -0.888949 0.626507
1e-05 -0.460122 -0.372962 0.737298
1e-05 -0.774943 -0.976984 0.475311
1e-05 -0.365856 -0.950681 0.211731
1e-05 -0.173247 -0.363491 0.478177
1e-05 -0.675260 -0.140330 0.411380
1e-05 -0.026283 -0.065775 0.298547
1e-05 -0.054290 -0.008021 0.603883
1e-05 -0.432269 -0.561310 0.242403
1e-05 -0.205063 -0.038938 0.703940
1e-05 -0.505071 -0.939722 0.293516
1e-05 -0.948128 -0.640559 0.200333
1e-05 -0.192033 -0.473348 0.594270
1e-05 -0.421815 -0.267733 0.331223
1e-05 -0.049698 -0.662616 0.817698
1e-05 -0.742574 -0.453386 0.160993
1e-05 -0.360957 -0.797194 0.839885
1e-05 -0.622767 -0.679053 0.899805
1e-05 -0.251456 -0.787046 0.201750
1e-05 -0.547542 -0.903598 0.963256
1e-05 -0.574178 -0.953019 0.595577
1e-05 -0.085493 -0.455689 0.488128
1e-05 -0.283402 -0.751525 0.444746
1e-05 -0.550763 -0.020793 0.510883
1e-05 -0.281692 -0.057475 0.719964
1e-05 -0.686725 -0.704622 0.602009
1e-05 -0.361155 -0.017262 0.656568
1e-05 -0.625363 -0.977397 0.111256
1e-05 -0.419925 -0.450603 0.590901
1e-05 -0.827118 -0.977628 0.564404
1e-05 -0.365876 -0.698765 0.695800
1e-05 -0.423842 -0.415767 0.253479
1e-05 -0.363045 -0.422293 0.453986
1e-05 -0.974552 -0.157180 0.553112
1e-05 -0.296206 -0.840679 0.769984
1e-05 -0.482469 -0.485423 0.658239
1e-05 -0.734241 -0.268866 0.659331
1e-05 -0.776661 -0.591819 0.328599
1e-05 -0.889585 -0.409899 0.643003
1e-05 -0.851323 -0.936338 0.506635
1e-05 -0.228797 -0.607317 0.887042
1e-05 -0.836481 -0.175592 0.754893
1e-05 -0.127891 -0.287311 0.845248
1e-05 -0.332569 -0.675052 0.523355
1e-05 -0.876635 -0.814635 0.407927
1e-05 -0.432179 -0.475642 0.427472
1e-05 -0.828783 -0.006463 0.209136
1e-05 -0.997400 -0.614367 0.876328
1e-05 -0.635154 -0.554132 0.337595
1e-05 -0.422420 -0.472378 0.894780
1e-05 -0.131234 -0.682284 0.291206
1e-05 -0.557839 -0.531155 0.741989
1e-05 -0.159984 -0.419570 0.940187
1e-05 -0.520749 -0.683472 0.036974
1e-05 -0.182634 -0.322121 0.582778
1e-05 -0.305981 -0.473660 0.135384
1e-05 -0.483112 -0.429093 0.847920
1e-05 -0.633927 -0.377533 0.159762
1e-05 -0.997086 -0.764850 0.774869
1e-05 -0.499541 -0.849937 0.852810
1e-05 -0.837628 -0.963424 0.551291
1e-05 -0.469961 -0.723344 0.840492
1e-05 -0.753662 -0.565203 0.625439
1e-05 -0.201064 -0.566099 0.489116
1e-05 -0.628945 -0.762588 0.671854
1e-05 -0.932372 -0.728685 0.275837
1e-05 -0.647855 -0.010841 0.754533
1e-05 -0.649046 -0.600773 0.753237
1e-05 -0.859727 -0.270355 0.003241
1e-05 -0.560318 -0.215414 0.109197
1e-05 -0.892114 -0.816550 0.410590
1e-05 -0.977669 -0.594623 0.694720
1e-05 -0.900901 -0.035254 0.060542
1e-05 -0.729857 -0.594468 0.536191
1e-05 -0.693828 -0.986123 0.944921
1e-05 -0.785111 -0.957957 0.145088
1e-05 -0.632766 -0.638844 0.645102
1e-05 -0.359669 -0.893513 0.769858
1e-05 -0.911320 -0.631747 0.616620
1e-05 -0.764948 -0.366960 0.183918
1e-05 -0.903302 -0.893868 0.650762
1e-05 -0.980986 -0.654903 0.453686
1e-05 -0.110898 -0.714816 0.130282
1e-05 -0.867148 -0.789486 0.459068
1e-05 -0.080468 -0.681711 0.317568
1e-05 -0.246718 -0.150572 0.904519
1e-05 -0.127732 -0.155007 0.615475
1e-05 -0.569805 -0.342295 0.545228
1e-05 -0.153810 -0.538821 0.223419
1e-05 -0.330192 -0.336645 0.884360
1e-05 -0.525330 -0.870380 0.020304
1e-05 -0.046243 -0.333936 0.622394
1e-05 -0.937959 -0.003157 0.589609
1e-05 -0.215810 -0.789283 0.563654
1e-05 -0.660008 -0.445208 0.891272
1e-05 -0.161917 -0.681083 0.805912
1e-05 -0.694896 -0.223355 0.611412
1e-05 -0.357612 -0.009917 0.295881
1e-05 -0.717826 -0.476132 0.625924
1e-05 -0.964809 -0.505391 0.006182
1e-05 -0.900957 -0.620050 0.636289
1e-05 -0.659895 -0.714437 0.661330
1e-05 -0.434169 -0.035139 0.101895
1e-05 -0.278082 -0.453796 0.977367
1e-05 -0.087863 -0.941130 0.637088
1e-05 -0.995345 -0.466661 0.149456
1e-05 -0.695874 -0.931974 0.261745
1e-05 -0.172170 -0.289559 0.733731
1e-05 -0.441216 -0.168930 0.383134
1e-05 -0.836120 -0.295707 0.762646
1e-05 -0.038720 -0.677765 0.999144
1e-05 -0.112511 -0.928214 0.582986
1e-05 -0.916291 -0.469564 0.829577
1e-05 -0.694597 -0.656088 0.967319
1e-05 -0.107696 -0.590517 0.410398
1e-05 -0.314583 -0.052000 0.555613
1e-05 -0.874729 -0.503559 0.758235
1e-05 -0.785075 -0.069919 0.210702
1e-05 -0.717981 -0.049391 0.421087
1e-05 -0.631582 -0.901395 0.101406
1e-05 -0.211817 -0.055149 0.974662
1e-05 -0.573815 -0.897289 0.527952
1e-05 -0.182444 -0.680748 0.132528
1e-05 -0.058849 -0.242313 0.767136
1e-05 -0.421221 -0.215190 0.274425
1e-05 -0.590296 -0.088735 0.779844
1e-05 -0.475587 -0.984160 0.642807
1e-05 -0.194888 -0.402474 0.112716
1e-05 -0.924163 -0.436002 0.574057
1e-05 -0.198858 -0.516121 0.992394
1e-05 -0.556412 -0.288347 0.093792
1e-05 -0.950238 -0.514599 0.086732
1e-05 -0.971361 -0.494231 0.628242
1e-05 -0.888711 -0.404354 0.033763
1e-05 -0.326890 -0.220341 0.183439
1e-05 -0.063471 -0.947551 0.866907
1e-05 -0.331163 -0.110700 0.096866
1e-05 -0.808554 -0.854642 0.189220
1e-05 -0.089568 -0.774605 0.988147
1e-05 -0.777836 -0.597692 0.431582
1e-05 -0.668895 -0.106345 0.188122
1e-05 -0.969345 -0.184940 0.960792
1e-05 -0.534746 -0.487435 0.764090
1e-05 -0.889204 -0.784124 0.333504
1e-05 -0.680196 -0.461045 0.641137
1e-05 -0.108646 -0.653899 0.661433
1e-05 -0.598343 -0.447447 0.460105
1e-05 -0.893427 -0.587954 0.627138
1e-05 -0.325002 -0.522485 0.728352
1e-05 -0.800419 -0.031548 0.438069
1e-05 -0.179752 -0.518813 0.323737
1e-05 -0.306946 -0.453031 0.522981
1e-05 -0.063669 -0.881114 0.219842
1e-05 -0.786658 -0.429820 0.112670
1e-05 -0.100421 -0.549519 0.249220
1e-05 -0.281307 -0.402088 0.500923
1e-05 -0.213641 -0.521040 0.403705
1e-05 -0.342182 -0.237913 0.221028
1e-05 -0.697501 -0.109871 0.301644
1e-05 -0.165381 -0.203262 0.854375
1e-05 -0.892115 -0.324882 0.117481
1e-05 -0.800239 -0.672110 0.040524
1e-05 -0.481498 -0.799765 0.349544
1e-05 -0.132547 -0.340441 0.472007
1e-05 -0.577249 -0.885319 0.530361
1e-05 -0.942407 -0.055821 0.968533
1e-05 -0.411264 -0.482981 0.954203
1e-05 -0.109161 -0.326067 0.718290
1e-05 -0.874108 -0.402158 0.253826
1e-05 -0.910563 -0.303393 0.148570
1e-05 -0.585657 -0.082959 0.190647
1e-05 -0.999359 -0.718289 0.107525
1e-05 -0.607015 -0.850701 0.759783
1e-05 -0.108149 -0.353622 0.626047
1e-05 -0.995065 -0.054753 0.366188
1e-05 -0.517997 -0.362406 0.572428
1e-05 -0.959034 -0.523343 0.955625
1e-05 -0.769002 -0.635508 0.176328
1e-05 -0.351872 -0.929762 0.295669
1e-05 -0.446898 -0.448333 0.710656
1e-05 -0.106182 -0.246218 0.577960
1e-05 -0.393641 -0.629099 0.916896
1e-05 -0.790047 -0.252628 0.821391
1e-05 -0.415599 -0.214874 0.915840
1e-05 -0.979119 -0.096477 0.945951
1e-05 -0.428316 -0.312607 0.575226
1e-05 -0.512221 -0.357124 0.660435
1e-05 -0.403875 -0.126566 0.276582
1e-05 -0.494749 -0.885593 0.537659
1e-05 -0.998250 -0.779167 0.302090
1e-05 -0.460205 -0.761194 0.427287
1e-05 -0.104694 -0.421199 0.686987
1e-05 -0.846132 -0.374108 0.784652
1e-05 -0.544281 -0.848380 0.189102
1e-05 -0.322265 -0.544711 0.418323
1e-05 -0.546289 -0.126616 0.260389
1e-05 -0.985330 -0.093459 0.613471
1e-05 -0.856662 -0.633653 0.524013
1e-05 -0.514142 -0.188255 0.688652
1e-05 -0.621827 -0.974742 0.407166
1e-05 -0.053532 -0.906425 0.799465
1e-05 -0.387762 -0.528634 0.596496
1e-05 -0.145745 -0.979731 0.447173
1e-05 -0.487449 -0.556767 0.947578
1e-05 -0.137522 -0.169897 0.845685
1e-05 -0.665985 -0.267710 0.737830
1e-05 -0.726337 -0.775112 0.702732
1e-05 -0.389935 -0.197958 0.712007
1e-05 -0.614080 -0.699922 0.570076
1e-05 -0.532612 -0.378652 0.888704
1e-05 -0.024486 -0.054797 0.218120
1e-05 -0.724854 -0.099443 0.455974
1e-05 -0.882515 -0.770254 0.353186
1e-05 -0.238247 -0.468440 0.816408
1e-05 -0.052041 -0.612169 0.687494
1e-05 -0.684292 -0.623501 0.707866
1e-05 -0.363110 -0.171465 0.677013
1e-05 -0.905377 -0.219076 0.709794
1e-05 -0.447330 -0.081927 0.941888
1e-05 -0.808760 -0.765451 0.617933
1e-05 -0.782886 -0.499926 0.346684
1e-05 -0.910568 -0.980289 0.593781
1e-05 -0.685173 -0.868923 0.963550
1e-05 -0.415207 -0.306165 0.630781
1e-05 -0.349591 -0.578277 0.281212
1e-05 -0.939762 -0.702107 0.010233
1e-05 -0.643880 -0.958442 0.991093
1e-05 -0.232283 -0.711425 0.286037
1e-05 -0.266275 -0.816235 0.116866
1e-05 -0.073824 -0.905150 0.627587
1e-05 -0.883131 -0.983292 0.637666
1e-05 -0.282123 -0.210711 0.745815
1e-05 -0.377630 -0.023549 0.127978
1e-05 -0.373411 -0.747397 0.935960
1e-05 -0.507663 -0.144835 0.308797
1e-05 -0.517080 -0.996354 0.168996
1e-05 -0.025280 -0.598405 0.139735
1e-05 -0.553063 -0.993412 0.484058
1e-05 -0.556712 -0.700514 0.453377
1e-05 -0.215300 -0.753118 0.681560
1e-05 -0.978207 -0.052452 0.400748
1e-05 -0.589975 -0.459412 0.880239
1e-05 -0.093720 -0.779324 0.485949
1e-05 -0.062637 -0.729631 0.447417
1e-05 -0.478631 -0.784477 0.076181
1e-05 -0.506345 -0.498920 0.029205
1e-05 -0.248018 -0.389900 0.037965
1e-05 -0.367211 -0.786254 0.443502
1e-05 -0.478564 -0.079471 0.956954
1e-05 -0.949371 -0.030347 0.843777
1e-05 -0.663577 -0.183964 0.355626
1e-05 -0.018180 -0.467430 0.922957
1e-05 -0.826965 -0.047104 0.198431
1e-05 -0.157970 -0.048159 0.170186
1e-05 -0.499643 -0.110947 0.568266
1e-05 -0.649560 -0.082916 0.415358
1e-05 -0.877693 -0.597795 0.185132
1e-05 -0.683639 -0.969290 0.499295
1e-05 -0.613810 -0.778551 0.555370
1e-05 -0.304529 -0.443270 0.274056
1e-05 -0.420999 -0.980668 0.077078
1e-05 -0.404651 -0.420657 0.014608
1e-05 -0.848362 -0.334000 0.403826
1e-05 -0.389570 -0.138129 0.473497
1e-05 -0.045708 -0.064218 0.289432
1e-05 -0.879921 -0.676929 0.794435
1e-05 -0.105197 -0.095915 0.484346
1e-05 -0.620377 -0.578297 0.131920
1e-05 -0.754960 -0.571860 0.931789
1e-05 -0.208566 -0.250713 0.493308
1e-05 -0.714369 -0.648208 0.600204
1e-05 -0.983710 -0.716258 0.002412
1e-05 -0.685950 -0.422149 0.195945
1e-05 -0.491198 -0.955806 0.856906
1e-05 -0.987878 -0.912575 0.202043
1e-05 -0.699593 -0.160627 0.176106
1e-05 -0.679757 -0.374559 0.002146
1e-05 -0.997513 -0.428209 0.372135
1e-05 -0.448995 -0.349105 0.005563
1e-05 -0.840291 -0.215032 0.982363
1e-05 -0.001036 -0.066629 0.953896
1e-05 -0.482413 -0.221354 0.951645
1e-05 -0.374081 -0.745157 0.864356
1e-05 -0.315910 -0.203931 0.068806
1e-05 -0.887944 -0.562395 0.048317
1e-05 -0.472749 -0.149916 0.156782
1e-05 -0.819413 -0.711760 0.978770
1e-05 -0.831708 -0.594652 0.421560
1e-05 -0.580488 -0.709161 0.539116
1e-05 -0.127782 -0.267389 0.898138
1e-05 -0.924452 -0.842244 0.544064
1e-05 -0.224556 -0.633391 0.723092
1e-05 -0.108207 -0.130513 0.777609
1e-05 -0.147315 -0.617468 0.962392
1e-05 -0.302088 -0.528651 0.331524
1e-05 -0.917060 -0.479327 0.007378
1e-05 -0.141746 -0.466463 0.561404
1e-05 -0.428197 -0.272036 0.736934
1e-05 -0.686934 -0.379950 0.341155
1e-05 -0.560761 -0.604687 0.359586
1e-05 -0.589895 -0.282776 0.883342
1e-05 -0.624668 -0.669517 0.542310
1e-05 -0.273931 -0.696100 0.227620
1e-05 -0.597548 -0.645048 0.893498
1e-05 -0.845683 -0.613446 0.151385
1e-05 -0.437232 -0.473424 0.661426
1e-05 -0.520320 -0.812735 0.494676
1e-05 -0.861394 -0.924421 0.648723
1e-05 -0.646986 -0.120155 0.120696
1e-05 -0.836360 -0.706054 0.364582
1e-05 -0.932693 -0.595307 0.050386
1e-05 -0.072204 -0.316054 0.112424
1e-05 -0.923537 -0.257621 0.882243
1e-05 -0.674424 -0.442395 0.171225
1e-05 -0.994893 -0.629689 0.086605
1e-05 -0.045284 -0.641377 0.159646
1e-05 -0.295187 -0.642195 0.998856
1e-05 -0.112982 -0.073003 0.339343
1e-05 -0.919133 -0.427037 0.789318
1e-05 -0.478450 -0.955692 0.653430
1e-05 -0.939789 -0.143091 0.186282
1e-05 -0.056830 -0.019090 0.820332
1e-05 -0.541020 -0.069610 0.802349
1e-05 -0.797552 -0.519722 0.513589
1e-05 -0.692346 -0.785382 0.958109
1e-05 -0.237172 -0.588049 0.492061
1e-05 -0.983241 -0.825297 0.339278
1e-05 -0.754717 -0.143321 0.884031
1e-05 -0.654243 -0.550995 0.547171
1e-05 -0.888981 -0.430632 0.751603
1e-05 -0.909138 -0.250729 0.977954
1e-05 -0.046161 -0.005556 0.323377
1e-05 -0.703758 -0.226294 0.379646
1e-05 -0.290601 -0.147471 0.101020
1e-05 -0.449573 -0.153901 0.031853
1e-05 -0.128548 -0.838025 0.873952
1e-05 -0.270204 -0.134540 0.989674
1e-05 -0.591904 -0.512245 0.848782
1e-05 -0.676589 -0.128069 0.021123
1e-05 -0.938812 -0.890258 0.388468
1e-05 -0.029928 -0.113303 0.014021
1e-05 -0.718404 -0.106671 0.097170
1e-05 -0.839464 -0.445204 0.578139
1e-05 -0.909675 -0.616060 0.886796
1e-05 -0.871362 -0.129663 0.305509
1e-05 -0.485757 -0.901592 0.690183
1e-05 -0.143440 -0.826343 0.121877
1e-05 -0.526171 -0.674151 0.840603
1e-05 -0.252504 -0.536715 0.316799
1e-05 -0.476728 -0.455842 0.827539
1e-05 -0.371823 -0.789100 0.480724
1e-05 -0.322804 -0.388751 0.444476
1e-05 -0.307096 -0.430811 0.818901
1e-05 -0.418552 -0.751518 0.889418
1e-05 -0.975165 -0.854522 0.725546
1e-05 -0.062528 -0.292992 0.848557
1e-05 -0.862203 -0.413902 0.651037
1e-05 -0.729113 -0.710175 0.961471
1e-05 -0.811201 -0.719775 0.888044
1e-05 -0.748841 -0.025323 0.610409
1e-05 -0.493228 -0.848196 0.976100
1e-05 -0.590159 -0.401200 0.795667
1e-05 -0.894786 -0.781423 0.312649
1e-05 -0.859532 -0.667035 0.696946
1e-05 -0.339357 -0.502656 0.630339
1e-05 -0.834619 -0.947030 0.843396
1e-05 -0.501780 -0.074675 0.093861
1e-05 -0.480060 -0.765835 0.589656
1e-05 -0.257337 -0.461227 0.893868
1e-05 -0.507705 -0.109410 0.077050
1e-05 -0.421964 -0.288701 0.251669
1e-05 -0.014403 -0.159222 0.504970
1e-05 -0.502843 -0.739510 0.726140
1e-05 -0.530773 -0.354781 0.473788
1e-05 -0.962732 -0.721678 0.156052
1e-05 -0.529760 -0.826776 0.041844
1e-05 -0.631377 -0.010440 0.937483
1e-05 -0.795619 -0.168580 0.841461
1e-05 -0.176954 -0.206764 0.381115
1e-05 -0.480213 -0.011586 0.494085
1e-05 -0.053746 -0.310519 0.751857
1e-05 -0.413067 -0.170463 0.887330
1e-05 -0.416983 -0.619380 0.855192
1e-05 -0.562120 -0.966585 0.423034
1e-05 -0.035334 -0.598108 0.643372
1e-05 -0.698869 -0.504363 0.033334
1e-05 -0.656563 -0.950445 0.399575
1e-05 -0.755354 -0.874388 0.075099
1e-05 -0.639763 -0.027211 0.749331
1e-05 -0.911332 -0.701160 0.029798
1e-05 -0.827101 -0.155307 0.143508
1e-05 -0.801040 -0.707949 0.419967
1e-05 -0.773937 -0.415123 0.621890
1e-05 -0.639497 -0.288215 0.678343
1e-05 -0.487690 -0.707407 0.505746
1e-05 -0.148253 -0.713920 0.446353
1e-05 -0.458292 -0.129010 0.552232
1e-05 -0.779832 -0.490513 0.982752
1e-05 -0.893473 -0.785891 0.981545
1e-05 -0.268818 -0.934442 0.838257
1e-05 -0.812206 -0.870597 0.632893
1e-05 -0.597494 -0.503723 0.405895
1e-05 -0.036935 -0.463976 0.047463
1e-05 -0.887721 -0.874354 0.068439
1e-05 -0.488779 -0.971625 0.217657
1e-05 -0.854237 -0.752982 0.811928
1e-05 -0.855589 -0.035163 0.953351
1e-05 -0.316832 -0.591198 0.141678
1e-05 -0.260463 -0.134274 0.186773
1e-05 -0.805584 -0.782691 0.268118
1e-05 -0.447638 -0.220968 0.185578
1e-05 -0.497966 -0.195204 0.717130
1e-05 -0.551617 -0.505073 0.968199
1e-05 -0.027433 -0.879499 0.802276
1e-05 -0.037536 -0.264474 0.551132
1e-05 -0.613384 -0.809042 0.294818
1e-05 -0.066421 -0.359091 0.582170
1e-05 -0.929053 -0.203678 0.162986
1e-05 -0.522287 -0.642060 0.810341
1e-05 -0.332228 -0.468187 0.058118
1e-05 -0.977065 -0.352928 0.255233
1e-05 -0.218024 -0.798607 0.070683
1e-05 -0.398010 -0.291748 0.450846
1e-05 -0.687467 -0.805648 0.792406
1e-05 -0.752949 -0.585030 0.113644
1e-05 -0.721964 -0.903908 0.783172
1e-05 -0.176362 -0.424047 0.984765
1e-05 -0.065950 -0.353406 0.316061
1e-05 -0.175290 -0.177135 0.297212
1e-05 -0.264561 -0.477254 0.238264
1e-05 -0.051311 -0.458795 0.359391
1e-05 -0.695283 -0.034280 0.911486
1e-05 -0.817031 -0.070821 0.591990
1e-05 -0.722200 -0.443385 0.195057
1e-05 -0.102959 -0.623802 0.918150
1e-05 -0.553472 -0.802849 0.321133
1e-05 -0.155033 -0.860517 0.949478
1e-05 -0.475463 -0.136987 0.971967
1e-05 -0.593304 -0.084452 0.989407
1e-05 -0.581636 -0.545417 0.520316
1e-05 -0.121020 -0.562533 0.543299
1e-05 -0.996397 -0.229727 0.275735
1e-05 -0.660437 -0.501384 0.666658
1e-05 -0.159302 -0.842924 0.500530
1e-05 -0.357968 -0.123383 0.783700
1e-05 -0.298108 -0.095013 0.365958
1e-05 -0.197315 -0.892344 0.166256
1e-05 -0.849349 -0.350268 0.955185
1e-05 -0.149163 -0.088951 0.555465
1e-05 -0.243315 -0.310965 0.806377
1e-05 -0.531602 -0.641834 0.692782
1e-05 -0.215675 -0.150324 0.736466
1e-05 -0.900442 -0.802132 0.088221
1e-05 -0.724101 -0.216449 0.686870
1e-05 -0.736083 -0.967187 0.305679
1e-05 -0.765538 -0.589243 0.262868
1e-05 -0.997353 -0.966424 0.015047
1e-05 -0.029702 -0.540773 0.543201
1e-05 -0.172845 -0.219340 0.157802
1e-05 -0.538414 -0.244553 0.988493
1e-05 -0.572931 -0.848570 0.581955
1e-05 -0.032257 -0.601546 0.076919
1e-05 -0.165175 -0.767216 0.388896
1e-05 -0.117066 -0.954697 0.721871
1e-05 -0.466691 -0.213745 0.262407
1e-05 -0.151547 -0.985886 0.508711
1e-05 -0.671826 -0.222268 0.868440
1e-05 -0.869472 -0.379154 0.574037
1e-05 -0.676641 -0.114626 0.675114
1e-05 -0.214038 -0.554206 0.861799
1e-05 -0.540549 -0.901574 0.942485
1e-05 -0.296530 -0.755314 0.226702
1e-05 -0.139656 -0.229809 0.738495
1e-05 -0.065789 -0.905352 0.484056
1e-05 -0.970002 -0.396567 0.470867
1e-05 -0.378464 -0.605262 0.268991
1e-05 -0.170281 -0.153570 0.198721
1e-05 -0.718568 -0.143439 0.777708
1e-05 -0.850646 -0.283274 0.788604
1e-05 -0.731653 -0.485118 0.351846
1e-05 -0.699688 -0.700866 0.594625
1e-05 -0.308130 -0.506904 0.308547
1e-05 -0.895031 -0.689893 0.371061
1e-05 -0.447337 -0.100752 0.456003
1e-05 -0.768802 -0.592008 0.940429
1e-05 -0.619288 -0.850361 0.810997
1e-05 -0.527946 -0.144317 0.751501
1e-05 -0.770692 -0.874342 0.373846
1e-05 -0.785452 -0.082613 0.446633
1e-05 -0.393965 -0.373377 0.765696
1e-05 -0.630406 -0.013278 0.209458
1e-05 -0.925045 -0.896703 0.579534
1e-05 -0.456332 -0.900585 0.182268
1e-05 -0.156906 -0.360524 0.218661
1e-05 -0.073827 -0.627351 0.995073
1e-05 -0.276674 -0.981422 0.143036
1e-05 -0.323177 -0.232079 0.236315
1e-05 -0.527576 -0.037919 0.355140
1e-05 -0.606011 -0.442070 0.058340
1e-05 -0.320170 -0.554794 0.023583
1e-05 -0.483054 -0.893217 0.238774
1e-05 -0.587152 -0.985102 0.116808
1e-05 -0.999241 -0.943049 0.018311
1e-05 -0.472372 -0.954786 0.225778
1e-05 -0.121223 -0.075875 0.195459
1e-05 -0.088651 -0.619374 0.284570
1e-05 -0.563967 -0.441657 0.240295
1e-05 -0.635995 -0.872377 0.922138
1e-05 -0.632439 -0.335921 0.237445
1e-05 -0.074694 -0.643723 0.848129
1e-05 -0.090109 -0.856887 0.710474
1e-05 -0.173658 -0.622879 0.743727
1e-05 -0.570617 -0.959647 0.626878
1e-05 -0.535598 -0.546078 0.248399
1e-05 -0.510607 -0.561959 0.290427
1e-05 -0.271975 -0.038368 0.429876
1e-05 -0.274471 -0.013709 0.298234
1e-05 -0.733267 -0.108563 0.074974
1e-05 -0.057253 -0.842125 0.948154
1e-05 -0.316513 -0.648451 0.533178
1e-05 -0.835529 -0.807013 0.144460
1e-05 -0.012984 -0.243559 0.784184
1e-05 -0.663860 -0.801907 0.634625
1e-05 -0.720975 -0.328872 0.838569
1e-05 -0.573612 -0.551430 0.991345
1e-05 -0.349920 -0.438313 0.857073
1e-05 -0.176012 -0.362830 0.776534
1e-05 -0.865072 -0.500116 0.104677
1e-05 -0.011490 -0.553171 0.817585
1e-05 -0.428592 -0.491098 0.003267
1e-05 -0.870124 -0.756297 0.549420
1e-05 -0.912817 -0.150107 0.208912
1e-05 -0.271212 -0.556439 0.880065
1e-05 -0.012368 -0.403538 0.901672
1e-05 -0.358949 -0.758074 0.786113
1e-05 -0.443236 -0.012782 0.138173
1e-05 -0.060991 -0.564749 0.695869
1e-05 -0.755323 -0.017890 0.379931
1e-05 -0.068089 -0.198044 0.813674
1e-05 -0.438169 -0.359090 0.195840
1e-05 -0.535511 -0.027761 0.124973
1e-05 -0.606861 -0.864398 0.549840
1e-05 -0.118584 -0.696532 0.332297
1e-05 -0.544175 -0.070774 0.027094
1e-05 -0.578937 -0.791058 0.108669
1e-05 -0.759035 -0.123521 0.369419
1e-05 -0.029742 -0.174081 0.499770
1e-05 -0.852492 -0.148442 0.929495
1e-05 -0.158518 -0.414227 0.783161
1e-05 -0.169897 -0.934149 0.015375
1e-05 -0.233404 -0.512199 0.332957
1e-05 -0.197423 -0.291845 0.381087
1e-05 -0.158060 -0.100812 0.215040
1e-05 -0.318471 -0.486589 0.025545
1e-05 -0.728094 -0.842060 0.789792
1e-05 -0.620323 -0.706552 0.197222
1e-05 -0.450875 -0.340052 0.646128
1e-05 -0.184708 -0.832718 0.828275
1e-05 -0.792207 -0.747696 0.836175
1e-05 -0.095509 -0.844012 0.615842
1e-05 -0.999587 -0.297096 0.073853
1e-05 -0.040304 -0.997729 0.343747
1e-05 -0.321060 -0.251277 0.390638
1e-05 -0.011723 -0.768657 0.350558
1e-05 -0.418006 -0.894096 0.611167
1e-05 -0.165704 -0.306330 0.813498
1e-05 -0.658353 -0.927624 0.602403
1e-05 -0.455789 -0.140539 0.731816
1e-05 -0.563096 -0.732328 0.670423
1e-05 -0.343309 -0.459348 0.319672
1e-05 -0.295447 -0.698437 0.281914
1e-05 -0.070797 -0.333595 0.755628
1e-05 -0.363472 -0.522303 0.711992
1e-05 -0.660245 -0.299902 0.591777
1e-05 -0.091425 -0.171411 0.769677
1e-05 -0.208361 -0.973988 0.981512
1e-05 -0.428862 -0.556084 0.497510
1e-05 -0.343522 -0.784279 0.152944
1e-05 -0.150601 -0.224813 0.098331
1e-05 -0.375928 -0.612341 0.658722
1e-05 -0.451113 -0.439702 0.374583
1e-05 -0.121735 -0.123151 0.673458
1e-05 -0.586978 -0.965028 0.520292
1e-05 -0.996478 -0.050744 0.625915
1e-05 -0.496687 -0.968416 0.567634
1e-05 -0.864411 -0.240227 0.394588
1e-05 -0.685624 -0.569260 0.966152
